post_id,date,text,sentiment_score,emotion,distress_score,risk_level
P07019,2025-04-05,Feeling happy today.,0.7651885080057801,Happiness,0.03230363597691528,Low Risk
P09367,2025-04-05,Very happy and dinner.,0.710869240187562,Happiness,0.3082725547878058,Low Risk
P05147,2025-04-05,Feeling good today.,0.4648034687865452,Neutral,0.3375165377866003,Low Risk
P01848,2025-04-05,Very dinner and fun.,0.5447530692146616,Neutral,0.34599799048311053,Low Risk
P06754,2025-04-05,Feeling movie today.,0.59177540307276,Neutral,0.34799468305783465,Low Risk
P09361,2025-04-05,Feeling okay today.,0.4966695717884874,Happiness,0.36018088468483295,Low Risk
P07860,2025-04-05,Today was really struggling.,-0.05211216407315944,Anger,0.494764812931725,Medium Risk
P08451,2025-04-05,Very fun and dinner.,0.9438931871719756,Happiness,0.32756091060565196,Low Risk
P09217,2025-04-05,Very okay and dinner.,0.2394544238472941,Happiness,0.15113921705690478,Low Risk
P07053,2025-04-05,Today was really heavy.,-0.10682892881273892,Anger,0.5215743973515913,Medium Risk
P02727,2025-04-05,I am stressed and overwhelmed lately.,-0.320458733754992,Sadness,0.6959146514886676,Medium Risk
P08910,2025-04-05,I am tired and struggling lately.,-0.4732705331243164,Fear,0.5745057922551692,Medium Risk
P00481,2025-04-05,Today was really dark.,-0.3454381591500526,Sadness,0.5871687508874915,Medium Risk
P01170,2025-04-05,I am dark and stressed lately.,-0.29134704463262406,Sadness,0.5624123262722315,Medium Risk
P09467,2025-04-05,Feeling sunny today.,0.828957682375306,Happiness,0.09400975038035107,Low Risk
P09445,2025-04-05,I am anxious and lonely lately.,-0.43709598068556277,Disgust,0.6176770149738536,Medium Risk
P06237,2025-04-05,Feeling fun today.,0.6640936264336246,Neutral,0.32524215175781074,Low Risk
P00980,2025-04-05,Today was really anxious.,-0.16753432431537624,Anger,0.4805686502360928,Medium Risk
P08830,2025-04-05,I am tired and anxious lately.,-0.0728109801842528,Fear,0.5844024703838933,Medium Risk
P08226,2025-04-05,Today was really stressed.,-0.1805092096758712,Sadness,0.5046002230635244,Medium Risk
P04375,2025-04-05,Today was really anxious.,-0.374177169063219,Anger,0.6753386878332039,Medium Risk
P02407,2025-04-05,Very working and happy.,0.28967880828060705,Happiness,0.17956468903711606,Low Risk
P05213,2025-04-05,Very movie and working.,0.2652116760360131,Neutral,0.08271854654304259,Low Risk
P08925,2025-04-05,Very working and sunny.,0.8773028198019661,Happiness,0.2541281562742386,Low Risk
P02904,2025-04-05,Feeling friends today.,0.8679756395849487,Happiness,0.1309001231623268,Low Risk
P05074,2025-04-05,Feeling sunny today.,0.8302665505483975,Surprise,0.03587130266375205,Low Risk
P01877,2025-04-05,Feeling happy today.,0.44344607345669146,Neutral,0.0696842700285564,Low Risk
P08214,2025-04-05,Feeling fun today.,0.38046419779650087,Surprise,0.006139472499565768,Low Risk
P05854,2025-04-06,Feeling working today.,0.3894543316169779,Surprise,0.3652435147678198,Low Risk
P01746,2025-04-06,I am tired and dark lately.,0.07880749302135337,Fear,0.5526655765522737,Medium Risk
P07502,2025-04-06,Very happy and fun.,0.6809133334902758,Neutral,0.1513805249935937,Low Risk
P06249,2025-04-06,Very happy and sunny.,0.403346452835516,Happiness,0.2663862473228133,Low Risk
P04699,2025-04-06,I am feeling so no way out. I just want to no way out.,-0.5485435540166155,Fear,0.7598979059946934,High Risk
P06567,2025-04-06,Very happy and friends.,0.6510195382934505,Neutral,0.18117314822938121,Low Risk
P07920,2025-04-06,Very dinner and fun.,0.9351568603776872,Happiness,0.024976289606972693,Low Risk
P00324,2025-04-06,Very going out and happy.,0.2008960891840876,Surprise,0.3328536711830968,Low Risk
P05494,2025-04-06,"I can't take this suffering anymore, it's hurt myself and I want to end it all.",-0.6894386985440949,Sadness,0.7606247388220612,High Risk
P01186,2025-04-06,Very okay and happy.,0.5318605244170815,Surprise,0.24559178250935754,Low Risk
P04750,2025-04-06,Feeling going out today.,0.5798040494149101,Happiness,0.09253132492278332,Low Risk
P04778,2025-04-06,I am heavy and lonely lately.,-0.41764764053003545,Disgust,0.4309599435717508,Medium Risk
P00203,2025-04-06,Very good and friends.,0.36130185603819565,Surprise,0.3300530706771189,Low Risk
P05706,2025-04-06,Very sunny and fun.,0.25013770776157274,Surprise,0.1464162827212261,Low Risk
P09948,2025-04-06,Today was really tired.,-0.27897369230268376,Anger,0.45811433209764074,Medium Risk
P01900,2025-04-06,Feeling dinner today.,0.9232909283836042,Surprise,0.15611516346525459,Low Risk
P09644,2025-04-06,Today was really anxious.,-0.28266366833316514,Sadness,0.6801061112655449,Medium Risk
P02118,2025-04-06,Feeling happy today.,0.9769759295083955,Happiness,0.0757960583598417,Low Risk
P09638,2025-04-06,Today was really struggling.,-0.4581759762735318,Sadness,0.5824498340510438,Medium Risk
P02517,2025-04-06,Very dinner and sunny.,0.4461793514914968,Neutral,0.01631400537420724,Low Risk
P09623,2025-04-06,Feeling working today.,0.848898267445908,Happiness,0.1673449287631401,Low Risk
P05945,2025-04-06,Very okay and happy.,0.8856943604991214,Neutral,0.3734990540998928,Low Risk
P09194,2025-04-06,Feeling working today.,0.9921536751470905,Happiness,0.05247501676720434,Low Risk
P09827,2025-04-06,Very going out and sunny.,0.9144532508668923,Happiness,0.20100009800735774,Low Risk
P00179,2025-04-06,Feeling sunny today.,0.872567988702345,Surprise,0.13099894087116587,Low Risk
P02260,2025-04-06,Today was really lonely.,0.15353076448456582,Sadness,0.40969697959782714,Medium Risk
P07630,2025-04-06,Very sunny and happy.,0.692523853933088,Happiness,0.260611874146003,Low Risk
P05773,2025-04-06,I am anxious and sad lately.,0.028218038990454608,Sadness,0.6384920905527888,Medium Risk
P05777,2025-04-06,I am dark and overwhelmed lately.,0.13874309420743358,Fear,0.5807848830804072,Medium Risk
P08175,2025-04-06,Feeling friends today.,0.6576767346217173,Happiness,0.028576120243529558,Low Risk
P02004,2025-04-06,Today was really overwhelmed.,-0.15651395785111122,Fear,0.5219909580654911,Medium Risk
P05647,2025-04-06,Today was really anxious.,-0.2999617698460687,Disgust,0.5068354690651278,Medium Risk
P05914,2025-04-06,I am struggling and overwhelmed lately.,0.06479542079713574,Anger,0.49582820757536195,Medium Risk
P03521,2025-04-06,Very happy and going out.,0.5566797073589742,Surprise,0.3343696292111254,Low Risk
P02233,2025-04-06,I am lonely and struggling lately.,-0.050453254098111855,Anger,0.6381686965583551,Medium Risk
P06228,2025-04-07,Very good and sunny.,0.7270544785664428,Surprise,0.21269709264585657,Low Risk
P01048,2025-04-07,I am stressed and lonely lately.,-0.1550262908270228,Anger,0.44112683742362696,Medium Risk
P04260,2025-04-07,"I can't take this worthless anymore, it's pain and I want to no way out.",-0.5537442904529242,Fear,0.9943115880043636,High Risk
P04399,2025-04-07,Feeling dinner today.,0.8085183516624206,Surprise,0.029183945565181935,Low Risk
P08481,2025-04-07,I am struggling and overwhelmed lately.,-0.06307292945775678,Disgust,0.6470691314544903,Medium Risk
P04470,2025-04-07,Very working and okay.,0.80542384558283,Happiness,0.05744109026188458,Low Risk
P03138,2025-04-07,Feeling movie today.,0.7656964911555049,Surprise,0.3618624249635319,Low Risk
P07152,2025-04-07,Feeling going out today.,0.2066346475502856,Neutral,0.24688874366698477,Low Risk
P07090,2025-04-07,Very movie and okay.,0.6717314451076555,Neutral,0.09512010455561187,Low Risk
P05326,2025-04-07,Everything is end it all and I feel give up.,-0.6425647946613073,Fear,0.8399472881010748,High Risk
P03024,2025-04-07,Very fun and friends.,0.4996289219608329,Happiness,0.22233619507339944,Low Risk
P08881,2025-04-07,Very working and okay.,0.6469427813319943,Surprise,0.07134408987552261,Low Risk
P02703,2025-04-07,Very going out and friends.,0.8160712250032656,Happiness,0.20745547626640504,Low Risk
P04819,2025-04-07,Very dinner and okay.,0.8338807714839445,Happiness,0.27495055629114856,Low Risk
P04852,2025-04-07,Feeling good today.,0.4876611209993995,Happiness,0.026969546481472675,Low Risk
P04923,2025-04-07,Feeling working today.,0.40890196924726424,Surprise,0.36016212742602693,Low Risk
P01975,2025-04-07,Feeling fun today.,0.4572334659182971,Surprise,0.3836096703891864,Low Risk
P06835,2025-04-07,Feeling going out today.,0.2525340531462994,Happiness,0.19685359695893598,Low Risk
P05404,2025-04-07,Everything is suffering and I feel worthless.,-0.9877928425888889,Fear,0.7179215217193783,High Risk
P01642,2025-04-07,Feeling fun today.,0.34530513750305747,Neutral,0.08818819239974794,Low Risk
P08803,2025-04-07,I am stressed and anxious lately.,-0.4637890636655801,Disgust,0.5491609008018896,Medium Risk
P01140,2025-04-07,Very friends and sunny.,0.2109459318085449,Happiness,0.10343663645391361,Low Risk
P07884,2025-04-07,Today was really sad.,0.16731874718516193,Disgust,0.4054899960111912,Medium Risk
P01470,2025-04-07,Feeling happy today.,0.7677370748036196,Neutral,0.20862039356438686,Low Risk
P02525,2025-04-07,Feeling happy today.,0.7643916388629077,Surprise,0.18793817399347,Low Risk
P04178,2025-04-07,Feeling sunny today.,0.2330157978996975,Surprise,0.24363266200840542,Low Risk
P09969,2025-04-07,Very going out and good.,0.9146140922417725,Happiness,0.31766439038829286,Low Risk
P03591,2025-04-07,Very sunny and working.,0.5100530706398657,Neutral,0.2128679843424724,Low Risk
P05579,2025-04-07,Feeling okay today.,0.8345943856009872,Surprise,0.033685381628274814,Low Risk
P09152,2025-04-07,Very sunny and good.,0.90819659440845,Surprise,0.10215573480325704,Low Risk
P09281,2025-04-07,I am struggling and tired lately.,-0.0491024383855197,Anger,0.6972538822498038,Medium Risk
P08454,2025-04-07,"I can't take this pain anymore, it's hurt myself and I want to no way out.",-0.7815635420098478,Sadness,0.9293596089572427,High Risk
P09901,2025-04-08,Feeling good today.,0.6612245215110267,Happiness,0.3689766375567736,Low Risk
P05408,2025-04-08,"I can't take this suffering anymore, it's end it all and I want to depressed.",-0.5122547508344721,Sadness,0.7096880950202473,High Risk
P06481,2025-04-08,"I can't take this pain anymore, it's hopeless and I want to no way out.",-0.5915290006649896,Sadness,0.9867098676756616,High Risk
P04416,2025-04-08,Very dinner and good.,0.22988130785265026,Surprise,0.2370655800533979,Low Risk
P09601,2025-04-08,Feeling sunny today.,0.6718485966140308,Neutral,0.009651869487383903,Low Risk
P08130,2025-04-08,Feeling working today.,0.5375200027681475,Surprise,0.013951133085669821,Low Risk
P00228,2025-04-08,Very fun and good.,0.36446384670051,Happiness,0.0018528092018411436,Low Risk
P09234,2025-04-08,Very movie and friends.,0.2557529795764264,Neutral,0.08790578308913233,Low Risk
P07529,2025-04-08,Very fun and working.,0.816272991562143,Surprise,0.3295423201969832,Low Risk
P02028,2025-04-08,Very fun and going out.,0.25140217836368883,Happiness,0.06428533967639427,Low Risk
P01232,2025-04-08,Today was really lonely.,-0.4643175860842903,Anger,0.6392542135889457,Medium Risk
P02137,2025-04-08,Feeling sunny today.,0.7977797160708695,Happiness,0.24832752140235673,Low Risk
P03084,2025-04-08,Today was really anxious.,-0.009868707418680456,Disgust,0.4033141435638333,Medium Risk
P09411,2025-04-08,"I can't take this worthless anymore, it's pointless and I want to end it all.",-0.6583235147673474,Sadness,0.9107560152737308,High Risk
P02911,2025-04-08,Very working and dinner.,0.461392849981897,Neutral,0.1948998241381804,Low Risk
P06434,2025-04-08,Feeling fun today.,0.6986966081767179,Surprise,0.37822314848809635,Low Risk
P01586,2025-04-08,I am feeling so give up. I just want to give up.,-0.583482868029465,Sadness,0.9745869821137823,High Risk
P09993,2025-04-08,Today was really stressed.,-0.17652788426817623,Disgust,0.6581895886367186,Medium Risk
P09658,2025-04-08,Very friends and okay.,0.2987274799866283,Neutral,0.3624789937662643,Low Risk
P00619,2025-04-08,I am feeling so hurt myself. I just want to hurt myself.,-0.8683421081234,Sadness,0.7037212108831944,High Risk
P05184,2025-04-08,Feeling fun today.,0.4787104480816459,Surprise,0.12162983553254053,Low Risk
P09380,2025-04-08,Feeling dinner today.,0.47909632131239444,Happiness,0.3795821888723623,Low Risk
P00346,2025-04-08,Very dinner and sunny.,0.6242835149826049,Neutral,0.25048812865256614,Low Risk
P01653,2025-04-08,I am sad and tired lately.,-0.31180016096707985,Anger,0.6040752064991122,Medium Risk
P09336,2025-04-08,Feeling okay today.,0.4362939628777711,Happiness,0.09478686904997474,Low Risk
P02605,2025-04-08,Feeling working today.,0.8330821789218676,Neutral,0.0767093833174684,Low Risk
P08431,2025-04-08,Feeling okay today.,0.4473823803469409,Happiness,0.14494706380681452,Low Risk
P04213,2025-04-08,Today was really overwhelmed.,-0.07966899572480818,Sadness,0.6903662949803255,Medium Risk
P04680,2025-04-09,I am feeling so depressed. I just want to depressed.,-0.5484413585639318,Fear,0.923489559538268,High Risk
P01567,2025-04-09,I am feeling so pain. I just want to pain.,-0.7061007753141576,Fear,0.7374610230717767,High Risk
P08501,2025-04-09,I am heavy and overwhelmed lately.,-0.24357205041837332,Disgust,0.6821189297722515,Medium Risk
P02824,2025-04-09,Very friends and happy.,0.6428247082857467,Neutral,0.3312238170931505,Low Risk
P06802,2025-04-09,I am overwhelmed and tired lately.,-0.32012094559659887,Disgust,0.6836590301829556,Medium Risk
P05319,2025-04-09,Very sunny and fun.,0.7379839596660054,Surprise,0.10645997877189256,Low Risk
P07749,2025-04-09,I am feeling so worthless. I just want to worthless.,-0.9447767196640899,Sadness,0.9999086828064281,High Risk
P07670,2025-04-09,Today was really struggling.,-0.054641892797859026,Anger,0.6421486084191613,Medium Risk
P08788,2025-04-09,I am lonely and struggling lately.,-0.4952145128181632,Fear,0.483324995983086,Medium Risk
P05265,2025-04-09,Very going out and okay.,0.7613250949958752,Happiness,0.07653790508074905,Low Risk
P02256,2025-04-09,Feeling sunny today.,0.7306900887651944,Surprise,0.13240650379795796,Low Risk
P08863,2025-04-09,"I can't take this give up anymore, it's pain and I want to hurt myself.",-0.7717743529013841,Fear,0.7191126912514939,High Risk
P05737,2025-04-09,Feeling good today.,0.8504586540125774,Happiness,0.08330712850702762,Low Risk
P01540,2025-04-09,I am overwhelmed and struggling lately.,-0.3981391620488486,Disgust,0.5572588813189923,Medium Risk
P00703,2025-04-09,Feeling going out today.,0.8558382439877821,Happiness,0.11150394896582122,Low Risk
P03737,2025-04-09,I am dark and anxious lately.,0.04498207499588225,Anger,0.630728101958945,Medium Risk
P01989,2025-04-09,I am lonely and heavy lately.,-0.04105941151997783,Disgust,0.6887095949363584,Medium Risk
P08327,2025-04-09,Very sunny and going out.,0.7883815137367385,Neutral,0.2019645661767231,Low Risk
P02120,2025-04-09,Very going out and movie.,0.7204852186016828,Happiness,0.17617382826241845,Low Risk
P03565,2025-04-09,Very fun and going out.,0.37079791512879673,Surprise,0.24448573247953204,Low Risk
P01837,2025-04-09,Very movie and good.,0.3562871686788867,Neutral,0.30563823463155176,Low Risk
P01547,2025-04-09,Today was really anxious.,0.19837058428526144,Fear,0.636728833494627,Medium Risk
P06195,2025-04-09,Very friends and going out.,0.2981927571671863,Happiness,0.2489286183866725,Low Risk
P04379,2025-04-09,Feeling working today.,0.32251846693100594,Happiness,0.26187035222889116,Low Risk
P03214,2025-04-09,Feeling fun today.,0.531254895552354,Neutral,0.04913599154284168,Low Risk
P09390,2025-04-09,Very okay and friends.,0.9921361661874795,Neutral,0.39283389602303126,Low Risk
P04125,2025-04-09,I am sad and tired lately.,-0.34307940627716876,Sadness,0.5941961420261297,Medium Risk
P07200,2025-04-09,Feeling okay today.,0.4339829133663968,Neutral,0.19996841096448026,Low Risk
P02203,2025-04-09,I am overwhelmed and lonely lately.,-0.4442882968395703,Fear,0.4942329457268112,Medium Risk
P03237,2025-04-09,Very movie and friends.,0.9092692808482747,Surprise,0.04006773049493195,Low Risk
P09397,2025-04-09,Today was really heavy.,-0.04011246285367098,Anger,0.6018267722951739,Medium Risk
P06235,2025-04-09,I am stressed and struggling lately.,0.09646651263293182,Anger,0.5157460866622078,Medium Risk
P07305,2025-04-09,Today was really sad.,0.15486489982508211,Disgust,0.5170341770519078,Medium Risk
P06554,2025-04-09,Everything is end it all and I feel pain.,-0.7472791716410976,Fear,0.8637449264656937,High Risk
P02215,2025-04-09,Today was really stressed.,-0.4816891603736061,Anger,0.40983996228306885,Medium Risk
P05468,2025-04-10,Very friends and fun.,0.7026311956682572,Happiness,0.37780596931528376,Low Risk
P06880,2025-04-10,I am tired and overwhelmed lately.,-0.11929745867167069,Disgust,0.4841513525132472,Medium Risk
P09584,2025-04-10,Feeling movie today.,0.44473830550521054,Surprise,0.08887961225699957,Low Risk
P09708,2025-04-10,I am feeling so hurt myself. I just want to hurt myself.,-0.8333599064749093,Sadness,0.8891891817948913,High Risk
P01185,2025-04-10,I am stressed and lonely lately.,0.15873378202686395,Sadness,0.43454385351856034,Medium Risk
